Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.015335680684075,3/2/2017,8,0,10,0.05,-3.53,77.32,19.8,29.45,30.25,2689.25,,
0.882829860551283,3/2/2017,9,0.42,10,0.99,-3.07,73.28,16.72,29.48,30.28,3985.75,,
0.850209697149694,3/2/2017,10,0.52,10,2.1,-2.35,71.68,16.64,29.5,30.3,4565,,
0.587934359675273,3/2/2017,11,0.62,10,3.13,-2.98,65.96,17.52,29.51,30.31,4603,,
0.613895950606093,3/2/2017,12,0.62,10,4.05,-2.83,60.81,15.76,29.51,30.31,3299,,
0.173617589054629,3/2/2017,13,0.73,10,4.04,-4.3,55.28,17.44,29.5,30.3,3202.75,,
0.628964864881709,3/2/2017,14,1,10,3.39,-4.69,55.17,17.48,29.51,30.31,1674.25,,
0.891478211386129,3/2/2017,15,0.46,10,2.93,-4.53,57.12,19.2,29.51,30.31,1167,,
0.741783435456455,3/2/2017,16,0.41,10,2.53,-4.26,59.16,15.84,29.52,30.32,975.75,,
0.162502771010622,3/2/2017,17,0.99,10,1.9,-3.66,63.6,12.2,29.54,30.34,56.99,,
0.129469733685255,3/3/2017,6,0,10,-5.8,-7.86,79.08,8.6,29.75,30.55,108.21,,
0.589768464211375,3/3/2017,7,0,10,-4.98,-7.51,80.04,7.28,29.77,30.57,1261.75,,
0.245565779041499,3/3/2017,8,0,10,-3.05,-8.17,65.8,7.08,29.8,30.6,2744,,
0.700497070793062,3/3/2017,9,0,10,-2.04,-9.52,55.36,7.28,29.82,30.62,3998.5,,
0.436900148866698,3/3/2017,10,0.28,10,-1.06,-9.32,52.52,7.68,29.83,30.64,4657.75,,
0.096768789226189,3/3/2017,11,0.28,10,-0.16,-8.56,52.12,10.04,29.83,30.64,4682.5,,
0.945875006262213,3/3/2017,12,0.14,10,0.91,-8.1,51.04,7.36,29.82,30.63,4714.25,,
0.099449439207092,3/3/2017,13,0,10,1.68,-7.69,49.12,8.28,29.8,30.6,4660,,
0.545393439009786,3/3/2017,14,0.42,10,2.23,-7.89,46.4,7.32,29.79,30.59,3982,,
0.962325818836689,3/3/2017,15,0,10,2.65,-9.07,42.2,3.76,29.77,30.57,2805.25,,
0.971815757453442,3/3/2017,16,0,10,2.82,-8.58,43.04,4.16,29.76,30.56,1343.5,,
0.860716446302831,3/3/2017,17,0,10,2.06,-8.57,44.32,2.04,29.76,30.56,144.7,,
0.121636224910617,3/4/2017,6,0.28,10,-0.44,-5.64,65.92,10.8,29.69,30.49,85.58,,
0.268937654094771,3/4/2017,7,0,10,0,-5.26,65.92,11.16,29.69,30.49,1099.75,,
0.770961599890143,3/4/2017,8,0,10,1.84,-6.38,53.16,18.64,29.7,30.5,2631,,
0.001779674552381,3/4/2017,9,0,10,3.67,-6.83,46.8,21.28,29.69,30.49,3803.75,,
0.802920755930245,3/4/2017,10,0,10,5.62,-5.81,45,18.44,29.67,30.47,4563.75,,
0.069251560838893,3/4/2017,11,0,10,7.53,-4.35,44.16,18.24,29.64,30.44,4724.25,,
0.622304515214637,3/4/2017,12,0,10,9.2,-3.1,42.92,15.6,29.61,30.41,4728.5,,
0.333681032294407,3/4/2017,13,0,10,10.87,-2.05,40.6,14.08,29.58,30.38,4462,,
0.076938043814153,3/4/2017,14,0,10,11.94,-1.37,39.88,12.04,29.56,30.36,3729,,
0.497888746671379,3/4/2017,15,0,10,12.79,-0.75,40.52,11.12,29.55,30.35,2621.5,,
0.618580348789692,3/4/2017,16,0,10,12.86,-0.46,41.12,13.24,29.54,30.34,1241.25,,
0.630299147218466,3/4/2017,17,0,10,11.1,-0.02,46.4,10.16,29.53,30.33,139.05,,
0.790169030893594,3/5/2017,6,0,10,1.22,-1.26,81.76,6.92,29.48,30.28,123.67,,
0.941241180058569,3/5/2017,7,0,10,2.77,-0.78,76.84,8.76,29.47,30.27,1023.25,,
0.84247951884754,3/5/2017,8,0.38,10,6.99,0.12,65.32,11.16,29.46,30.26,2021,,
0.989482049830258,3/5/2017,9,0.65,10,11.03,1.22,52.8,18.28,29.44,30.24,3272,,
0.795908170752227,3/5/2017,10,0.31,10,14.83,1.6,42.2,19.76,29.42,30.22,4114.25,,
0.024201307212934,3/5/2017,11,0.91,10,16.32,1.11,33.44,21.12,29.4,30.2,2831,,
0.128580608638003,3/5/2017,12,1,10,17.08,3.24,38.28,22.04,29.37,30.17,1915.75,,
0.810124088544399,3/5/2017,13,1,10,17.6,5.93,43.64,20.64,29.35,30.14,1633.75,,
0.162566569633782,3/5/2017,14,1,10,17.09,7.22,49.6,23.68,29.32,30.12,1361.25,,
0.491546550067142,3/5/2017,15,1,10,15.51,8.29,57.28,23.32,29.32,30.12,420.25,,
0.894356780452654,3/5/2017,16,1,10,14.47,7.83,60.48,21.76,29.33,30.12,123.93,,
0.135849046288058,3/5/2017,17,1,10,13.47,7.36,63.72,17.2,29.34,30.13,23.5,,
0.807482962729409,3/6/2017,6,1,10,10.95,8.36,79.76,17.2,29.23,30.02,11.28,,
0.286155994050205,3/6/2017,7,1,10,11.23,8.86,81.8,17.68,29.22,30.01,62.45,,
0.612710210494697,3/6/2017,8,1,10,11.94,9.59,82.47,20.08,29.21,30.01,226.5,,
0.516441804822534,3/6/2017,9,1,10,12.63,10.78,86.27,19.92,29.2,29.99,218,,
0.598843974526972,3/6/2017,10,1,9.88,12.91,11.91,91.76,21.8,29.19,29.98,316.25,,
0.430513951927424,3/6/2017,11,1,3.42,13,12.58,95.54,19.19,29.17,29.96,452,,
0.009374648099765,3/6/2017,12,1,4.92,13.59,13.2,93.84,22.96,29.14,29.93,470.75,,
0.580921514192596,3/6/2017,13,1,8.92,14.28,13.38,90.96,23.28,29.11,29.9,324.5,,
0.221314651193097,3/6/2017,14,1,7.96,14.53,13.64,91.8,23.88,29.08,29.87,244.75,,
0.145913489628583,3/6/2017,15,1,4.63,14.65,14.06,92.97,23.69,29.06,29.85,201.5,,
0.437914110021666,3/6/2017,16,1,7.19,15,14.44,94,24,29.05,29.84,130.75,,
0.00212678546086,3/6/2017,17,1,9.96,15.63,14.65,92.54,26.31,29.02,29.82,31,,
0.804184003733099,3/7/2017,6,0.96,10,10.99,10.73,93.27,17.63,29.03,29.82,49.74,,
0.828684309730306,3/7/2017,7,0.88,10,10.35,9.24,87.48,16.72,29.07,29.86,454.25,,
0.300289905862883,3/7/2017,8,0.73,10,8.77,5.45,74.96,19.68,29.14,29.93,982.5,,
0.816453969571739,3/7/2017,9,0.49,10,8.64,4.39,71.64,19.72,29.17,29.96,3238.75,,
0.280153870116919,3/7/2017,10,0.52,10,9.06,4.31,70.6,19.8,29.2,29.99,4505,,
0.721016538329423,3/7/2017,11,0.14,10,9.63,3.19,63.28,19.28,29.21,30,4733.25,,
0.692661027889699,3/7/2017,12,0,10,10.49,2.6,58.08,20.68,29.2,29.99,4731.5,,
0.335981049342081,3/7/2017,13,0,10,11.24,2.07,53.48,16.64,29.19,29.98,4676.25,,
0.248354154173285,3/7/2017,14,0,10,11.49,1.12,49.48,22.36,29.19,29.98,4059.5,,
0.507041963050142,3/7/2017,15,0,10,11.52,0.18,44.8,19.44,29.2,29.99,2933.25,,
0.398590167984366,3/7/2017,16,0.14,10,11.15,-1.32,40.76,19.76,29.22,30.01,1470.25,,
0.878656116779894,3/7/2017,17,0,10,9.81,-0.8,45.36,12.32,29.24,30.03,205.63,,
0.89767587184906,3/8/2017,6,0,10,1.73,-1.73,70.84,10.8,29.33,30.12,162.82,,
0.787600528681651,3/8/2017,7,0,10,3,-1.07,70.2,12.68,29.32,30.11,1335.75,,
0.888480070279911,3/8/2017,8,0,10,6.29,-0.41,60.32,17.8,29.33,30.12,2858,,
0.276096875779331,3/8/2017,9,0,10,9.42,-0.72,51.36,22.68,29.35,30.14,4036,,
0.87020800402388,3/8/2017,10,0,10,10.58,-0.77,46,26.16,29.36,30.15,4665.5,,
0.548206054605544,3/8/2017,11,0,10,11.89,-0.78,40.84,25.8,29.36,30.16,4717.5,,
0.172643766272813,3/8/2017,12,0,10,13.18,-0.99,37.4,23.36,29.36,30.16,4717.25,,
0.57250218372792,3/8/2017,13,0,10,14.06,-3.11,30.64,29.44,29.36,30.16,4637.75,,
0.281289910897613,3/8/2017,14,0,10,14.54,-3.6,27.64,25.8,29.36,30.16,3928.25,,
0.02005749521777,3/8/2017,15,0,10,14.78,-3.43,27.88,21.92,29.36,30.16,2792.75,,
0.009026513434947,3/8/2017,16,0,10,14.3,-3.22,29.24,18.72,29.36,30.15,1323,,
0.058632269734517,3/8/2017,17,0,10,12.7,-2.02,35.32,11.6,29.35,30.15,196.48,,
0.043622797587887,3/9/2017,6,0,10,0.8,-3.62,72.69,6.2,29.34,30.14,150.34,,
0.068812232231721,3/9/2017,7,0,10,2.72,-3.06,66.36,8.44,29.34,30.14,1226,,
0.19802690949291,3/9/2017,8,0,10,5.92,-2.67,56.12,12.72,29.34,30.13,2650.5,,
0.132783063454553,3/9/2017,9,0,10,7.85,-3.48,44.72,14.12,29.34,30.14,3793.25,,
0.782755193999037,3/9/2017,10,0,10,9.6,-4.39,37.16,14.28,29.34,30.13,4518.5,,
0.089990144828335,3/9/2017,11,0,10,11.1,-4.2,34.12,11.4,29.31,30.11,4697,,
0.953859974164516,3/9/2017,12,0.28,10,12.48,-4.05,30.8,9.68,29.29,30.08,4245.5,,
0.910969630116597,3/9/2017,13,0.28,10,13.29,-4.73,29.2,10.92,29.27,30.06,3231.75,,
0.519177157897502,3/9/2017,14,0,10,13.45,-4.56,28.8,12.2,29.25,30.04,2769,,
0.855277394875884,3/9/2017,15,0,10,12.95,-4.52,29.68,10.88,29.24,30.03,982.75,,
0.24138024658896,3/9/2017,16,0.62,10,12.04,-5.38,28.84,11.56,29.25,30.04,408.75,,
0.918053927831352,3/9/2017,17,0.7,10,10.57,-2.63,40.92,14.08,29.27,30.06,39.62,,
0.21390451467596,3/10/2017,6,0,10,-1.79,-10.19,50.68,15,29.53,30.33,195.18,,
0.919947450980544,3/10/2017,7,0,10,-1.4,-10.47,48.44,15.36,29.55,30.35,1474.75,,
0.886938273906708,3/10/2017,8,0,10,-0.32,-9.83,48.92,16.36,29.58,30.38,3038.75,,
0.418683615745977,3/10/2017,9,0,10,0.75,-10.11,43.92,17.48,29.59,30.39,4085,,
0.557935603428632,3/10/2017,10,0,10,1.56,-11.29,38.36,16.4,29.6,30.4,4708.25,,
0.148254209430888,3/10/2017,11,0,10,2.51,-12.47,32.4,17.36,29.62,30.42,4566.25,,
0.432323956862092,3/10/2017,12,0,10,2.94,-13.33,29.64,14.16,29.62,30.42,4591.75,,
0.361479005310684,3/10/2017,13,0,10,3.41,-13.75,26.92,16.24,29.61,30.41,4715.5,,
0.38172657834366,3/10/2017,14,0,10,3.47,-15.54,23.64,16.52,29.61,30.41,4232,,
0.766601013951004,3/10/2017,15,0,10,3.2,-16.53,22.04,16.24,29.61,30.41,2652.25,,
0.557313872268423,3/10/2017,16,0.26,10,2.41,-17.35,21.72,15.08,29.6,30.4,835.25,,
0.146305173169822,3/10/2017,17,0.16,10,1.2,-16.87,24.72,12.48,29.6,30.4,159.83,,
0.723762509413064,3/11/2017,6,0.18,10,-4.29,-14.88,43.72,7.44,29.67,30.47,200.09,,
0.079039293807,3/11/2017,7,0.31,10,-4.17,-15.29,41.48,9.68,29.68,30.48,1016.5,,
0.603343160357326,3/11/2017,8,0.01,10,-3.42,-16.56,34.32,8.72,29.68,30.48,1835.5,,
0.620168736670166,3/11/2017,9,0,10,-2.79,-16.69,32.92,7.72,29.69,30.49,3099.75,,
0.39153258386068,3/11/2017,10,0,10,-1.75,-16.71,31.2,6.28,29.69,30.49,4376.5,,
0.590199490310624,3/11/2017,11,0,10,-0.52,-16.56,28.6,7.32,29.68,30.48,4455.5,,
0.556405054638162,3/11/2017,12,0.28,10,0.08,-16.78,26.56,8.68,29.67,30.47,3444.5,,
0.465518639190123,3/11/2017,13,0,10,0.43,-18.18,23,7.72,29.65,30.45,2771.5,,
0.399842700455338,3/11/2017,14,0,10,0.81,-17.99,22.8,6.64,29.64,30.44,2145,,
0.205961648607627,3/11/2017,15,0,10,0.91,-18.01,22.32,7.28,29.64,30.44,1597.75,,
0.954022749094293,3/11/2017,16,0.03,10,0.62,-18.78,21.68,6.76,29.63,30.43,878.25,,
0.163183105411008,3/11/2017,17,0,10,0.01,-18.74,22.64,7.04,29.63,30.43,190.68,,
0.407045787898824,3/12/2017,6,0,10,-6.39,-11.14,65.84,0.24,29.64,30.44,0.01,,
0.760473467875272,3/12/2017,7,0,10,-4.28,-11.22,55.84,0.2,29.66,30.46,240.85,,
0.416934846201912,3/12/2017,8,0,10,-2.43,-12.26,47.04,1.08,29.68,30.48,1502,,
0.166329647647217,3/12/2017,9,0,10,-1.23,-13.88,37.28,0.2,29.69,30.49,2976.75,,
0.204203793779016,3/12/2017,10,0,10,-0.49,-15.08,31.92,3.16,29.65,30.45,4017,,
0.019377117510885,3/12/2017,11,0,10,0.46,-15.01,30.6,0.2,29.66,30.46,4448.5,,
0.701381959021091,3/12/2017,12,0,10,1.41,-14.65,28.32,3.08,29.64,30.44,4585,,
0.450669850921258,3/12/2017,13,0,10,2.07,-13.98,28.6,3.52,29.59,30.39,4478.25,,
0.620750362286344,3/12/2017,14,0,10,2.44,-13.69,28.92,3.96,29.57,30.37,3683.5,,
0.993177718948573,3/12/2017,15,0,10,2.76,-13.15,29.92,2.8,29.54,30.34,2974,,
0.506603334099054,3/12/2017,16,0,10,2.63,-12.4,31.16,7.44,29.52,30.32,1984,,
0.458786386065185,3/12/2017,17,0,10,2.18,-11.06,35.44,8.6,29.5,30.3,771.5,,
0.693399846786633,3/13/2017,6,1,1.06,-2.1,-2.24,95.47,9.96,29.34,30.14,0,,
0.524366757366806,3/13/2017,7,1,1.26,-1.97,-2.27,94.3,10.07,29.34,30.14,0.48,,
0.228413658216596,3/13/2017,8,1,1.31,-1.73,-2.18,92.04,12.92,29.34,30.14,13.94,,
0.988359206588939,3/13/2017,9,1,2.37,-1.62,-2.42,90.54,13.11,29.34,30.13,37.1,,
0.031365590868518,3/13/2017,10,1,4.04,-1.4,-2.58,88.85,13.73,29.33,30.12,52.58,,
0.96480414760299,3/13/2017,11,1,8.77,-1.11,-2.3,86,10.27,29.31,30.11,71.78,,
0.236813828116283,3/13/2017,12,1,6.89,-0.87,-1.98,86.23,10.15,29.31,30.11,81.68,,
0.248049701331183,3/13/2017,13,1,5.9,-0.76,-1.94,88.58,9.93,29.3,30.1,70.88,,
0.381204716861248,3/13/2017,14,1,4.16,-0.67,-1.76,88.85,10.31,29.29,30.09,64.75,,
0.287953857099637,3/13/2017,15,1,5.2,-0.66,-1.76,88.72,11,29.3,30.09,89.1,,
0.557373608695343,3/13/2017,16,1,3.12,-0.96,-2.08,89.47,11.93,29.31,30.1,64.65,,
0.622418192215264,3/13/2017,17,1,3.26,-1.22,-2.19,88.83,12.41,29.32,30.12,34.38,,
0.967580219265074,3/14/2017,6,0.78,9.92,-7.78,-7.85,91.68,7.72,29.45,30.25,0,,
0.724896047497168,3/14/2017,7,0.99,10,-6.17,-7.26,85.8,7.36,29.45,30.25,12.66,,
0.849901014007628,3/14/2017,8,0.84,10,-4.72,-7.47,77.88,6.16,29.47,30.27,72.6,,
0.93678958225064,3/14/2017,9,1,10,-3.82,-7.75,69.6,6.04,29.49,30.29,161.5,,
0.952977423556149,3/14/2017,10,1,8,-3.15,-8.7,65.16,5.19,29.48,30.29,296.25,,
0.770153973484412,3/14/2017,11,1,5.34,-3.32,-7.39,70.85,4.3,29.49,30.29,337.5,,
0.480539550539106,3/14/2017,12,1,2.28,-3.12,-5.32,83.76,4.44,29.5,30.3,351.25,,
0.750547351781279,3/14/2017,13,0.99,10,-2.65,-6.14,72.96,8.24,29.49,30.29,453.75,,
0.808253772323951,3/14/2017,14,1,10,-2.57,-6.73,67.92,14,29.47,30.27,468.5,,
0.396978297503665,3/14/2017,15,1,5.03,-2.33,-5.71,76.9,15.27,29.48,30.28,414,,
0.588217124342918,3/14/2017,16,0.87,4.56,-2.81,-6.13,78.18,12.22,29.49,30.29,211.75,,
0.219626445090398,3/14/2017,17,0.97,6.24,-3.39,-6.32,79.53,11.96,29.51,30.31,193.75,,
0.036845471011475,3/15/2017,6,0,10,-9.86,-12.79,72.88,9.64,29.58,30.38,0,,
0.53089040145278,3/15/2017,7,0,10,-8.72,-12.11,72.08,9.36,29.6,30.4,51.83,,
0.765354191651568,3/15/2017,8,0,10,-6.96,-11.23,69.92,13.32,29.61,30.41,308.5,,
0.238331844331697,3/15/2017,9,0,10,-5.61,-10.18,67.76,11.12,29.61,30.41,656,,
0.516337126260623,3/15/2017,10,0,10,-4.45,-8.79,69.6,11,29.62,30.42,1061,,
0.693212778074667,3/15/2017,11,0,10,-3.44,-9.38,63.12,12.69,29.62,30.42,1680.75,,
0.244569751899689,3/15/2017,12,0,10,-2.73,-9.15,58.2,12.04,29.61,30.41,2666,,
0.757678651018068,3/15/2017,13,0.14,10,-2.04,-8.84,57.56,11.16,29.59,30.39,3766.75,,
0.866760317003354,3/15/2017,14,0.42,10,-1.47,-8.28,56.64,10.8,29.57,30.37,4206.75,,
0.001060070702806,3/15/2017,15,0.42,10,-1.1,-7.99,57.92,11.76,29.57,30.37,3938.5,,
0.466640337137505,3/15/2017,16,0.28,10,-1.18,-8.1,57.4,10.04,29.57,30.37,2970.5,,
0.006505570840091,3/15/2017,17,0,10,-1.58,-8.34,57.16,11.6,29.57,30.37,1554.25,,
0.151987370569259,3/16/2017,6,0,10,-8.01,-9.01,86.28,5.64,29.57,30.37,0.5,,
0.691112522501498,3/16/2017,7,0,10,-5.07,-7.9,75.12,6.64,29.57,30.37,305.23,,
0.436259746551514,3/16/2017,8,0,10,-1.73,-7.45,62.92,8,29.58,30.38,1576.5,,
0.12198578636162,3/16/2017,9,0,10,0.47,-6.78,56.64,7.4,29.58,30.38,3001,,
0.405780361266807,3/16/2017,10,0,10,2.23,-6.55,51.92,4.76,29.56,30.36,4154.5,,
0.302062288625166,3/16/2017,11,0,10,3.48,-7.49,44.2,7.08,29.55,30.35,4706.75,,
0.636758438078687,3/16/2017,12,0,10,4.76,-6.67,43.48,6.48,29.53,30.33,4717.25,,
0.550390335498378,3/16/2017,13,0,10,5.94,-5.63,42.48,10.04,29.5,30.3,4714.25,,
0.710756310028955,3/16/2017,14,0,10,6.85,-4.83,42.44,11.08,29.47,30.27,4685,,
0.75919339270331,3/16/2017,15,0,10,7.18,-4.69,41.56,10.24,29.46,30.26,4023.25,,
0.089647074230015,3/16/2017,16,0,10,6.95,-4.1,43.52,9.48,29.44,30.24,2966.5,,
0.300270737614483,3/16/2017,17,0,10,5.9,-2.86,52.04,8.36,29.43,30.23,1323.75,,
0.34415353811346,3/17/2017,6,1,10,4.02,0.68,79.85,8.76,29.26,30.05,0,,
0.796664746012539,3/17/2017,7,1,8.31,4.08,2.24,88.12,11.42,29.24,30.03,42.17,,
0.354600029997528,3/17/2017,8,1,8.09,4.51,3.02,87.9,10.44,29.24,30.03,228.3,,
0.37087318697013,3/17/2017,9,1,6.73,4.8,4.15,92.58,10.38,29.23,30.02,238.5,,
0.182152399094775,3/17/2017,10,1,4.13,5.4,4.78,92.83,10.28,29.23,30.02,432.5,,
0.864894373808056,3/17/2017,11,1,2.45,6.19,5.88,95.63,9.77,29.21,30.01,440.5,,
0.738901504082605,3/17/2017,12,1,2.31,7.42,6.86,96,9.85,29.2,30,718.5,,
0.18343639257364,3/17/2017,13,1,4.36,8.91,7.88,93.8,8.2,29.19,29.98,728.5,,
0.519279314670712,3/17/2017,14,1,7.85,10.47,8.54,88.58,8.57,29.18,29.97,845.5,,
0.907817508094013,3/17/2017,15,1,8,11.45,9.01,83.81,12,29.19,29.98,906.75,,
0.81238451320678,3/17/2017,16,0.9,7.11,12.54,9.58,83.51,10.96,29.2,29.99,568,,
0.492938859155402,3/17/2017,17,0.14,7.08,12.41,9.83,83.64,5.84,29.21,30,924,,
0.448328061029315,3/18/2017,6,0.42,10,2.38,-0.56,79,14.48,29.35,30.14,0.4,,
0.60257335845381,3/18/2017,7,1,10,2.8,-0.24,79.56,14.7,29.36,30.16,234.45,,
0.592328176368028,3/18/2017,8,1,10,3.05,-0.02,77.68,14.24,29.38,30.18,337.25,,
0.796907843789086,3/18/2017,9,1,10,3.64,0.16,74.8,17.92,29.39,30.19,557.5,,
0.920217605540529,3/18/2017,10,1,10,4.19,0.19,71.3,17.03,29.41,30.21,1358.25,,
0.018961399560794,3/18/2017,11,1,10,4.66,0.66,70.62,19.23,29.41,30.21,1240.75,,
0.392995018512011,3/18/2017,12,1,10,4.81,0.35,70.77,17.08,29.42,30.22,1155.75,,
0.358641234925017,3/18/2017,13,1,10,4.82,0.34,69.92,15.44,29.43,30.23,685.75,,
0.638664643513039,3/18/2017,14,1,10,5.07,0.41,70.66,14.84,29.44,30.24,758,,
0.869264697656035,3/18/2017,15,1,10,5.27,0.52,70.66,15.04,29.46,30.26,886.25,,
0.741330283461139,3/18/2017,16,1,10,5.19,0.78,71.51,14.11,29.46,30.26,568.25,,
0.740592124639079,3/18/2017,17,1,10,5.01,0.84,72.04,11.2,29.48,30.28,334.5,,
0.550636951811612,3/19/2017,6,0,10,-2,-1.85,95.72,0,29.56,30.36,1.69,,
0.217069590697065,3/19/2017,7,0,10,1.02,0.11,89.8,0,29.58,30.38,406.88,,
0.335449231090024,3/19/2017,8,0,10,4.61,0.36,73.2,4.4,29.58,30.38,1647.75,,
0.352187885437161,3/19/2017,9,0,10,6.52,1.29,68.76,7.72,29.59,30.39,3068.25,,
0.086613389430568,3/19/2017,10,0.28,10,7.76,0.81,61.12,4.88,29.59,30.39,4105.75,,
0.948831292800605,3/19/2017,11,0.14,10,9.01,0.46,55.2,7.4,29.57,30.37,4678,,
0.681244823615998,3/19/2017,12,0,10,10.26,0.84,52.48,6.48,29.53,30.33,4715.25,,
0.241433466551825,3/19/2017,13,0,10,11.39,1.13,49.16,7.8,29.5,30.3,4709.5,,
0.887195932446048,3/19/2017,14,0,10,12.32,1.11,45.44,9.72,29.46,30.26,4578.75,,
0.74134364980273,3/19/2017,15,0,10,12.9,1.19,44.16,10.32,29.44,30.24,3805,,
0.432006724178791,3/19/2017,16,0,10,13.13,1.19,43.16,11.76,29.42,30.22,2914.75,,
0.807214292464778,3/19/2017,17,0,10,12.15,1.54,46.8,13.44,29.39,30.19,1504.25,,
0.415780728915706,3/20/2017,6,1,8.24,7.36,6.2,89.08,11.75,29.24,30.03,0,,
0.747880717040971,3/20/2017,7,1,10,7.41,6.12,86.96,16.88,29.2,29.99,47.9,,
0.989801117917523,3/20/2017,8,1,10,8.29,6.31,87.8,17.8,29.19,29.98,546.25,,
0.863081457093358,3/20/2017,9,0.99,10,9.97,7.16,85.64,14.88,29.18,29.97,2022,,
0.134640980046242,3/20/2017,10,1,10,12.33,8.32,83.41,17.12,29.16,29.95,1491.5,,
0.411426935112104,3/20/2017,11,0.98,10,15.7,8.94,71.69,10.72,29.15,29.95,3154.5,,
0.946242878446355,3/20/2017,12,0.53,10,17.89,10.04,65.77,8.76,29.14,29.93,3988.75,,
0.179531396832317,3/20/2017,13,0.01,10,19.33,10.85,59.88,5.68,29.11,29.9,3956.75,,
0.229769022203982,3/20/2017,14,0.81,10,19.69,11.1,59.24,4.52,29.11,29.9,4049.5,,
0.696655032224953,3/20/2017,15,1,10,18.83,11.1,63.09,7.68,29.12,29.91,1946.25,,
0.490386046702042,3/20/2017,16,1,10,16.28,11.64,79.29,15.4,29.15,29.94,580.5,,
0.507927747443318,3/20/2017,17,1,10,13.31,10.5,83.77,13.68,29.17,29.96,150.25,,
0.374945264309645,3/21/2017,6,0,5.68,3.17,2.22,87.76,7.44,29.34,30.14,1.88,,
0.15667467401363,3/21/2017,7,0,7.96,4.99,2.48,81,6.16,29.37,30.16,343.43,,
0.847878423985094,3/21/2017,8,0,10,7.74,2.73,72.6,11.08,29.38,30.17,1408.25,,
0.859995860839263,3/21/2017,9,0,10,9.79,2.64,64.49,9.24,29.4,30.2,2902.75,,
0.211103045614436,3/21/2017,10,0.7,10,11.24,3.4,61.96,10.76,29.4,30.2,2659.5,,
0.731036353856325,3/21/2017,11,0.99,10,12.23,2.22,53.32,12.16,29.4,30.2,3545,,
0.295195477548987,3/21/2017,12,1,10,12.3,2.09,50.53,13.36,29.41,30.21,3190.75,,
0.441833064425737,3/21/2017,13,1,10,12.42,2.17,49.48,15.68,29.41,30.21,1599.5,,
0.523892092052847,3/21/2017,14,0.84,10,12.08,0.79,46.84,13.8,29.42,30.22,2026,,
0.947079120902345,3/21/2017,15,0.99,10,9.37,4.12,77.46,10.8,29.41,30.21,1334.75,,
0.395174615550786,3/21/2017,16,1,10,8.3,4.57,78.09,9.04,29.41,30.21,471.75,,
0.791797207435593,3/21/2017,17,1,10,8.2,4.4,76.29,10.44,29.42,30.22,341.5,,
0.709084484027699,3/22/2017,6,0,10,-2.31,-6.26,70.8,14.4,29.68,30.48,4.28,,
0.100566162494943,3/22/2017,7,0,10,-1.72,-6.88,67.72,15.12,29.71,30.51,402.98,,
0.656834351597354,3/22/2017,8,0,10,-0.76,-8.58,56.96,16.16,29.73,30.53,1869.25,,
0.099654317600653,3/22/2017,9,0,10,0.38,-8.08,54.36,15.64,29.75,30.55,3377.75,,
0.938089441042393,3/22/2017,10,0,10,1.27,-7.86,51.68,13.44,29.76,30.56,4470.75,,
0.105512433452532,3/22/2017,11,0,10,2.46,-6.85,50.96,13.8,29.74,30.55,4718.5,,
0.288868132745847,3/22/2017,12,0,10,3.69,-5.97,49.2,13.76,29.72,30.52,4716.25,,
0.162665855837986,3/22/2017,13,0,10,4.6,-5.92,46.56,14,29.7,30.5,4714,,
0.190020414069295,3/22/2017,14,0,10,5.45,-5.83,43.92,14.28,29.68,30.48,4713,,
0.195193919818848,3/22/2017,15,0,10,5.79,-5.39,45.2,10.84,29.67,30.47,4281.25,,
0.593122990336269,3/22/2017,16,0,10,5.55,-5.38,45.85,13.04,29.65,30.45,2996.25,,
0.993234411580488,3/22/2017,17,0,10,4.46,-4.82,50.56,13.12,29.64,30.44,1552.75,,
0.865045478800312,3/23/2017,6,0.63,10,-0.81,-3.49,80.76,7.44,29.58,30.38,2.04,,
0.445932382484898,3/23/2017,7,0.98,10,0.56,-3.9,71.48,10.8,29.59,30.39,227.6,,
0.987566973548383,3/23/2017,8,1,10,2.1,-4.15,65,13.08,29.59,30.39,732.5,,
0.722086584195495,3/23/2017,9,0.82,10,3.44,-3.71,60.92,14,29.58,30.38,1994,,
0.373791628982872,3/23/2017,10,0.92,10,4.78,-3.47,55.24,13.68,29.56,30.36,962,,
0.801954629598185,3/23/2017,11,1,10,6.6,-2.72,51.92,14.28,29.53,30.33,1326,,
0.82048748829402,3/23/2017,12,1,10,7.87,-2.81,47,14.36,29.48,30.28,1515.5,,
0.094707435462624,3/23/2017,13,1,10,9.19,-2.28,44.36,15,29.44,30.24,2546.75,,
0.260046020383015,3/23/2017,14,1,10,9.2,-2.31,43.36,14.76,29.4,30.2,1653.5,,
0.424164149910212,3/23/2017,15,1,10,9.12,-1.29,46.88,13.72,29.38,30.18,715,,
0.588445311877877,3/23/2017,16,1,10,8.79,-0.23,49.64,11.2,29.36,30.16,397,,
0.479814957594499,3/23/2017,17,1,10,8.51,0.25,53.2,14.04,29.33,30.13,120.65,,
0.985358783509582,3/24/2017,6,0,10,9.91,8.59,83.72,9.24,29.25,30.04,1.82,,
0.711002909112722,3/24/2017,7,0,10,13.29,9.91,76.92,15.56,29.24,30.03,292.75,,
